202506	A	Набережные Челны г	40000.000000	1.000000
202506	A	Нижний Новгород г	50000.000000	1.000000
202506	A	Новокузнецк г	50000.000000	1.000000
202506	A	Новороссийск г	50000.000000	1.000000
202506	A	Новосибирск г	50000.000000	1.000000
202506	A	Омск г	40000.000000	1.030000
202506	A	Оренбург г	40000.000000	1.000000
202507	B	Казань г	50000.000000	1.000000
202507	B	Калининград г	40000.000000	1.000000
202507	B	Калуга г	40000.000000	1.000000
202507	B	Кемерово г	50000.000000	1.000000
202507	B	Кострома г	40000.000000	1.000000
202507	B	Краснодар г	50000.000000	1.000000
202507	B	Красноярск г	50000.000000	1.040000
202507	B	Липецк г	40000.000000	1.000000
202507	B	Магнитогорск г	40000.000000	1.000000
202507	B	Москва г	60000.000000	1.000000
202507	B	Мурманск г	60000.000000	1.100000
202507	B	Набережные Челны г	40000.000000	1.000000
202507	B	Нижний Новгород г	50000.000000	1.000000
202507	B	Новокузнецк г	50000.000000	1.000000
202507	B	Новороссийск г	50000.000000	1.000000
202507	B	Новосибирск г	50000.000000	1.000000
202507	B	Омск г	40000.000000	1.000000
202507	B	Оренбург г	40000.000000	1.000000
202507	B	Пенза г	40000.000000	1.000000
202507	B	Пермь г	40000.000000	1.000000
202507	B	Пятигорск г	50000.000000	1.000000
202507	B	Ростов-на-Дону г	50000.000000	1.000000
202507	B	Рязань г	50000.000000	1.000000
202507	B	Самара г	50000.000000	1.000000
202507	B	Санкт-Петербург г	60000.000000	1.000000
202507	B	Саратов г	50000.000000	1.000000
202507	B	Смоленск г	40000.000000	1.000000
202507	B	Сочи г	60000.000000	1.000000
202507	B	Ставрополь г	40000.000000	1.000000
202507	B	Тамбов г	40000.000000	1.000000
202507	B	Тверь г	40000.000000	1.000000
202507	B	Тольятти г	40000.000000	1.000000
202507	B	Томск г	50000.000000	1.000000
202507	B	Тула г	40000.000000	1.000000
202507	B	Тюмень г	50000.000000	1.000000
202507	B	Ульяновск г	40000.000000	1.000000
202507	B	Уфа г	40000.000000	1.000000
202507	B	Хабаровск г	50000.000000	1.040000
202507	B	Цирфовой аудит	60000.000000	1.000000
202507	B	Чебоксары г	40000.000000	1.000000
202507	B	Челябинск г	50000.000000	1.000000
202507	B	Ярославль г	40000.000000	1.000000
202507	D	Анапа г	50000.000000	1.000000
202507	D	Архангельск г	50000.000000	1.060000
202507	D	Астрахань г	40000.000000	1.000000
202507	D	Барнаул г	40000.000000	1.000000
202507	D	Брянск г	40000.000000	1.000000
202507	D	Великий Новгород г	40000.000000	1.000000
202507	D	Владивосток г	50000.000000	1.030000
202507	D	Владимир г	40000.000000	1.000000
202507	D	Волгоград г	50000.000000	1.000000
202507	D	Вологда г	40000.000000	1.000000
202507	D	Воронеж г	40000.000000	1.000000
202507	D	Геленджик г	50000.000000	1.000000
202507	D	Екатеринбург г	50000.000000	1.000000
202507	D	Иваново г	40000.000000	1.000000
202507	D	Ижевск г	40000.000000	1.000000
202507	D	Иркутск г	50000.000000	1.030000
202507	D	Казань г	50000.000000	1.000000
202507	D	Калининград г	40000.000000	1.000000
202507	D	Калуга г	40000.000000	1.000000
202507	D	Кемерово г	50000.000000	1.030000
202507	D	Кострома г	40000.000000	1.000000
202507	D	Краснодар г	50000.000000	1.000000
202507	D	Красноярск г	50000.000000	1.030000
202507	D	Липецк г	40000.000000	1.000000
202507	D	Магнитогорск г	40000.000000	1.000000
202507	D	Москва г	60000.000000	1.000000
202507	D	Мурманск г	60000.000000	1.100000
202507	D	Набережные Челны г	40000.000000	1.000000
202507	D	Нижний Новгород г	50000.000000	1.000000
202507	D	Новокузнецк г	50000.000000	1.030000
